item_id,option,category,category_id,item_name,price,markup,cost,loss_rate,demand,effective_inventory,replenishment,expected_sales,profit,scenario_demand,scenario_effective_inventory,scenario_profit,expected_profit
102900011036686,4,花叶类,1011010101,木耳菜(份),4.248079192080792,1.7765223477652234,1.53,0.1283,1.0281290626598818,2.17925,2.5,1.0281290626598818,0.5425736778589725,1.0281290626598818,2.17925,0.5425736778589725,0.5425736778589725
102900011023464,4,花叶类,1011010101,小青菜(1),5.507964161274268,1.0399867263978766,2.7,0.1283,7.226340109297997,14.452680218595994,16.579878649301357,7.226340109297997,-4.963250013921524,7.226340109297997,14.452680218595994,-4.963250013921524,-4.963250013921524
102900005115762,4,花叶类,1011010101,苋菜,4.398637333505755,0.9903336350704774,2.21,0.1283,9.009000208921051,18.018000417842103,20.669955739178732,9.009000208921051,-6.053277527063706,9.009000208921051,18.018000417842103,-6.053277527063706,-6.053277527063706
102900011030059,4,花叶类,1011010101,云南生菜(份),7.863800775584987,1.2532380445802254,3.49,0.1283,48.98885952784584,97.97771905569168,112.39843874692174,48.98885952784584,-7.031919676658788,48.98885952784584,97.97771905569168,-7.031919676658788,-7.031919676658788
102900011034026,4,花菜类,1011010201,枝江青梗散花,19.380221927704582,1.3099191808944675,8.39,0.1551,6.689795410564327,13.379590821128653,15.835709339719083,6.689795410564327,-3.211881652566859,6.689795410564327,13.379590821128653,-3.211881652566859,-3.211881652566859
102900005116714,4,花菜类,1011010201,西兰花,12.904506561831532,0.7001984929949319,7.59,0.1551,16.6299613691531,33.2599227383062,39.365513952309385,16.6299613691531,-84.18280528678716,16.6299613691531,33.2599227383062,-84.18280528678716,-84.18280528678716
102900011033982,4,茄类,1011010501,紫茄子(1),20.846315465247244,3.8032984942966004,4.34,0.0668,3.938400389779704,7.876800779559408,8.440635211701037,3.938400389779704,45.468780135017916,3.938400389779704,7.876800779559408,45.468780135017916,45.468780135017916
102900005116509,4,茄类,1011010501,青茄子(1),7.506971852768326,0.8861738323538508,3.98,0.0668,2.814995975714169,5.629991951428338,6.032996090257542,2.814995975714169,-2.8792288838826394,2.814995975714169,5.629991951428338,-2.8792288838826394,-2.8792288838826394
102900011022764,4,茄类,1011010501,长线茄,14.305929793241742,1.0363489373610484,7.025284090938326,0.0668,4.907897118255603,9.815794236511206,10.518425028408922,4.907897118255603,-3.6828924075906,4.907897118255603,9.815794236511206,-3.6828924075906,-3.6828924075906
102900051000463,0,茄类,1011010501,圆茄子(2),4.681295715778474,0.4629049111807729,3.2,0.0668,2.6465032780440754,5.293006556088151,5.671888722769128,2.6465032780440754,-5.760979455559793,2.6465032780440754,5.293006556088151,-5.760979455559793,-5.760979455559793
102900011031100,4,辣椒类,1011010504,小米椒(份),7.216058230683091,2.41993281075028,2.11,0.0924,23.49757937437636,46.99515874875272,51.7795931564045,23.49757937437636,60.30495948558428,23.49757937437636,46.99515874875272,60.30495948558428,60.30495948558428
102900011032848,4,辣椒类,1011010504,姜蒜小米椒组合装(小份),8.7375,2.75,2.33,0.0924,13.696293922824776,27.39258784564955,30.181344034430975,13.696293922824776,49.34883655045732,13.696293922824776,27.39258784564955,49.34883655045732,49.34883655045732
102900011032022,4,辣椒类,1011010504,小皱皮(份),7.4727272727272736,2.5584415584415585,2.1,0.0924,8.247429937348734,16.494859874697468,18.174151470578966,8.247429937348734,23.465076534517443,8.247429937348734,16.494859874697468,23.465076534517443,23.465076534517443
102900011032343,4,辣椒类,1011010504,七彩椒(2),38.32676844573923,2.1596676377361277,12.13,0.0924,1.8361428375857651,3.6722856751715307,4.046149928571541,1.8361428375857651,21.293622735879403,1.8361428375857651,3.6722856751715307,21.293622735879403,21.293622735879403
102900011035078,4,辣椒类,1011010504,红椒(2),38.12161770252715,1.9969825237835812,12.72,0.0924,2.043389481054991,4.086778962109982,4.5028415184111745,2.043389481054991,20.62116849995357,2.043389481054991,4.086778962109982,20.62116849995357,20.62116849995357
102900011032237,4,辣椒类,1011010504,青线椒(份),10.016270871985158,2.943413729128015,2.54,0.0924,4.133213687977685,8.26642737595537,9.108007245433418,4.133213687977685,18.265049467180354,4.133213687977685,8.26642737595537,18.265049467180354,18.265049467180354
102900011032251,4,辣椒类,1011010504,螺丝椒(份),11.165491071428574,1.602678571428572,4.29,0.0924,8.978248132301495,17.95649626460299,19.78459262296495,8.978248132301495,15.370647005762976,8.978248132301495,17.95649626460299,15.370647005762976,15.370647005762976
102900011034439,4,辣椒类,1011010504,青红杭椒组合装(份),8.023333333333333,1.4166666666666667,3.32,0.0924,4.475299762315655,8.95059952463131,9.861832883022599,4.475299762315655,3.1655365880109088,4.475299762315655,8.95059952463131,3.1655365880109088,3.1655365880109088
102900011000328,4,辣椒类,1011010504,螺丝椒,16.62138602520046,0.8529973272241315,8.97,0.0924,6.970216976662853,13.940433953325705,15.359667202870984,6.970216976662853,-21.921547761233782,6.970216976662853,13.940433953325705,-21.921547761233782,-21.921547761233782
102900011035740,4,食用菌,1011010801,蟹味菇与白玉菇双拼(盒),8.279130467012607,1.6535674573758352,3.12,0.09449999999999999,1.9134475870994467,3.8268951741988935,4.226278491660843,1.9134475870994467,2.655693321404957,1.9134475870994467,3.8268951741988935,2.655693321404957,2.655693321404957
102900011031926,4,食用菌,1011010801,虫草花(份),5.751372759871115,1.1787581699346403,2.639748109375373,0.09449999999999999,3.61423550745733,7.22847101491466,7.982850375388912,3.61423550745733,-0.28589854051032404,3.61423550745733,7.22847101491466,-0.28589854051032404,-0.28589854051032404
106971533450003,4,食用菌,1011010801,海鲜菇(包),3.1956521739130435,0.6387959866220736,1.95,0.09449999999999999,11.885863038839469,23.771726077678938,26.252596441390324,11.885863038839469,-13.20947900181109,11.885863038839469,23.771726077678938,-13.20947900181109,-13.20947900181109
106949711300259,4,食用菌,1011010801,金针菇(盒),2.606546357986811,0.7976181779219387,1.45,0.09449999999999999,27.20809051584502,54.41618103169004,60.09517507641087,27.20809051584502,-16.218854618944434,27.20809051584502,54.41618103169004,-16.218854618944434,-16.218854618944434

